单品编码,预测需求(千克),单品名称,分类编码,分类名称,批发价格(元/千克),小分类编码,平均损耗率(%)_小分类编码_不同值
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.75,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.67,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.16,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.13,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.13,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.13,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.84,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.89,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.89,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.89,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.18,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.14,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.84,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.13,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.13,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.13,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.13,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.13,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.26,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.27,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.25,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.93,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.46,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.0,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.84,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.5,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.7,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.7,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.7,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.7,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.7,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.91,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.6,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.85,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.85,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.85,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.87,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.92,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.92,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.92,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,6.15,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,7.18,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,7.18,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,7.18,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,7.18,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,7.09,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,7.05,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,7.05,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,7.05,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,6.69,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,6.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,6.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,6.26,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.94,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.93,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.31,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.26,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.76,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.68,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.53,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.36,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.75,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.78,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.77,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.74,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.53,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.43,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.52,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.43,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.43,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.5,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.67,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.74,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.74,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.74,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.73,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.51,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.46,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.64,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.74,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.74,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.74,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.74,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.74,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.78,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.87,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.87,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.01,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.09,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.08,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.55,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.09,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.09,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.08,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.11,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.11,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.08,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.07,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.11,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.11,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.08,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.08,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.08,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.08,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.08,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.08,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.06,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.76,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.76,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.76,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.64,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.64,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,2.85,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.09,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.45,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.45,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.45,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.45,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.45,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.52,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.88,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.87,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.88,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.53,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.53,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.53,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.54,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.68,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.78,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.78,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.78,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.04,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.09,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.24,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.86,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,0.17,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.81,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.93,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.93,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.92,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.15,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.22,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.95,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.94,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.93,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.93,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.94,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.97,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.96,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.96,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.66,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.58,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.58,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.58,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.57,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.44,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.36,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.33,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.32,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.36,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.3,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.32,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.32,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.31,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.34,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.35,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.43,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.6,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.52,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.76,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.83,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.85,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.88,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.03,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.17,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.14,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.2,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.22,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.19,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.12,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.98,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.98,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.25,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.05,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.99,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.01,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.01,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.1,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.36,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.58,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.58,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.58,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.58,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.38,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.38,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.38,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.53,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.63,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.66,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.5,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.53,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.53,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.49,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.38,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.38,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.28,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.17,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,5.17,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.42,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,4.29,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.48,1011010101,12.83
102900005115823,3.3321666666666663,上海青,1011010101,花叶类,3.79,1011010101,12.83
